physical_quantity,power,energy,voltage
01-01-2012 01:31,706,160,554
01-01-2012 01:31,2,879,730
01-01-2012 01:31,514,448,7
01-01-2012 01:31,763,927,594
01-01-2012 01:31,699,531,588
01-01-2012 01:31,107,61,457
01-01-2012 01:31,914,187,468
01-01-2012 01:31,894,108,326
01-01-2012 01:31,110,110,89
01-01-2012 01:31,244,434,4
01-01-2012 01:31,569,818,568
01-01-2012 01:31,690,915,856
01-01-2012 01:31,222,413,59
01-01-2012 01:31,83,911,427
01-01-2012 01:31,793,513,858
01-01-2012 01:31,569,997,36
01-01-2012 01:31,772,317,283
01-01-2012 01:31,693,458,685
01-01-2012 01:31,789,780,248
01-01-2012 01:31,889,811,321
01-01-2012 01:31,402,451,883
01-01-2012 01:31,193,27,707
01-01-2012 01:31,808,103,267
01-01-2012 01:32,473,70,980
01-01-2012 01:32,30,925,299
01-01-2012 01:32,434,459,547
01-01-2012 01:32,528,186,309
01-01-2012 01:32,177,117,206
01-01-2012 01:32,67,501,697
01-01-2012 01:32,591,327,696
01-01-2012 01:32,911,931,384
01-01-2012 01:32,568,942,189
01-01-2012 01:32,205,869,972
01-01-2012 01:32,596,852,554
01-01-2012 01:32,624,959,895
01-01-2012 01:32,553,548,534
01-01-2012 01:32,975,434,715
01-01-2012 01:32,447,796,451
01-01-2012 01:32,635,381,363
01-01-2012 01:32,308,184,178
01-01-2012 01:32,418,871,548
01-01-2012 01:32,376,77,275
01-01-2012 01:32,430,829,799
01-01-2012 01:32,471,663,315
01-01-2012 01:32,534,422,68
01-01-2012 01:32,478,816,654
01-01-2012 01:32,720,910,792
01-01-2012 01:32,954,720,32
01-01-2012 01:32,12,210,448
01-01-2012 01:32,382,977,180
01-01-2012 01:32,96,141,116
01-01-2012 01:32,590,235,495
01-01-2012 01:32,120,392,320
01-01-2012 01:32,490,319,564
01-01-2012 01:32,286,541,248
01-01-2012 01:32,128,236,426
01-01-2012 01:32,905,263,295
01-01-2012 01:32,763,685,823
01-01-2012 01:32,516,36,537
01-01-2012 01:32,688,503,81
01-01-2012 01:32,509,670,392
01-01-2012 01:32,648,40,878
01-01-2012 01:32,426,679,486
01-01-2012 01:32,366,831,441
01-01-2012 01:32,130,10,393
01-01-2012 01:32,431,577,776
01-01-2012 01:32,12,748,127
01-01-2012 01:32,885,723,984
01-01-2012 01:32,633,789,317
01-01-2012 01:32,109,767,20
01-01-2012 01:32,67,44,575
01-01-2012 01:32,98,198,958
01-01-2012 01:32,896,479,325
01-01-2012 01:32,136,629,237
01-01-2012 01:32,461,226,339
01-01-2012 01:32,489,941,73
01-01-2012 01:32,522,653,29
01-01-2012 01:32,344,828,871
01-01-2012 01:32,11,339,694
01-01-2012 01:32,349,876,93
01-01-2012 01:32,729,75,400
01-01-2012 01:32,762,748,809
01-01-2012 01:32,549,519,77
01-01-2012 01:33,636,428,596
01-01-2012 01:33,688,966,849
01-01-2012 01:33,255,490,976
01-01-2012 01:33,11,252,227
01-01-2012 01:33,407,212,172
01-01-2012 01:33,889,829,410
01-01-2012 01:33,336,0,319
01-01-2012 01:33,138,974,940
01-01-2012 01:33,779,102,325
01-01-2012 01:33,105,0,776
01-01-2012 01:33,276,939,896
01-01-2012 01:33,278,658,417
01-01-2012 01:33,331,757,969
01-01-2012 01:33,81,447,853
01-01-2012 01:33,775,869,841
01-01-2012 01:33,170,397,338
01-01-2012 01:33,775,834,385
01-01-2012 01:33,338,260,887
01-01-2012 01:33,73,92,416
01-01-2012 01:33,175,398,389
01-01-2012 01:33,779,200,759
01-01-2012 01:33,241,887,325
01-01-2012 01:33,84,444,413
01-01-2012 01:33,337,801,15
01-01-2012 01:33,174,266,21
01-01-2012 01:33,1,128,292
01-01-2012 01:33,870,30,132
01-01-2012 01:33,354,705,699
01-01-2012 01:33,562,894,21
01-01-2012 01:33,311,85,157
01-01-2012 01:33,957,216,866
01-01-2012 01:33,614,727,482
01-01-2012 01:33,429,852,34
01-01-2012 01:33,502,288,416
01-01-2012 01:33,968,612,570
01-01-2012 01:33,25,769,383
01-01-2012 01:33,43,915,493
01-01-2012 01:33,388,234,792
01-01-2012 01:33,273,483,695
01-01-2012 01:33,79,770,561
01-01-2012 01:33,658,623,358
01-01-2012 01:33,413,72,959
01-01-2012 01:33,692,121,897
01-01-2012 01:33,490,685,378
01-01-2012 01:33,726,98,262
01-01-2012 01:33,325,448,941
01-01-2012 01:33,553,28,580
01-01-2012 01:33,332,250,206
01-01-2012 01:33,384,982,874
01-01-2012 01:33,501,844,616
01-01-2012 01:33,458,587,414
01-01-2012 01:33,787,840,724
01-01-2012 01:33,332,260,612
01-01-2012 01:33,348,989,681
01-01-2012 01:33,100,842,822
01-01-2012 01:33,799,944,349
01-01-2012 01:33,857,502,678
01-01-2012 01:33,260,994,358
01-01-2012 01:33,638,132,387
01-01-2012 01:33,808,691,772
01-01-2012 01:34,715,5,221
01-01-2012 01:34,746,421,753
01-01-2012 01:34,362,562,7
01-01-2012 01:34,200,389,80
01-01-2012 01:34,107,684,91
01-01-2012 01:34,97,156,338
01-01-2012 01:34,666,465,964
01-01-2012 01:34,121,773,211
01-01-2012 01:34,345,624,153
01-01-2012 01:34,687,454,892
01-01-2012 01:34,679,259,456
01-01-2012 01:34,957,943,979
01-01-2012 01:34,306,397,944
01-01-2012 01:34,401,653,251
01-01-2012 01:34,1,257,455
01-01-2012 01:34,574,219,641
01-01-2012 01:34,640,91,660
01-01-2012 01:34,917,73,463
01-01-2012 01:34,954,637,875
01-01-2012 01:34,146,21,964
01-01-2012 01:34,21,12,978
01-01-2012 01:34,595,642,440
01-01-2012 01:34,465,205,484
01-01-2012 01:34,270,532,804
01-01-2012 01:34,528,870,792
01-01-2012 01:34,842,170,561
01-01-2012 01:34,270,834,797
01-01-2012 01:34,460,440,262
01-01-2012 01:34,589,868,624
01-01-2012 01:34,818,273,723
01-01-2012 01:34,591,968,309
01-01-2012 01:34,687,350,664
01-01-2012 01:34,588,209,449
01-01-2012 01:34,401,286,275
01-01-2012 01:34,348,441,798
01-01-2012 01:34,140,466,585
01-01-2012 01:34,437,254,235
01-01-2012 01:34,855,915,917
01-01-2012 01:34,346,239,886
01-01-2012 01:34,370,635,872
01-01-2012 01:34,315,380,285
01-01-2012 01:34,867,875,471
01-01-2012 01:34,738,2,343
01-01-2012 01:34,367,600,258
01-01-2012 01:34,787,792,292
01-01-2012 01:34,272,431,794
01-01-2012 01:34,920,31,67
01-01-2012 01:34,576,447,536
01-01-2012 01:34,657,296,168
01-01-2012 01:34,359,204,641
01-01-2012 01:34,772,793,29
01-01-2012 01:34,536,827,52
01-01-2012 01:34,242,599,669
01-01-2012 01:34,50,577,753
01-01-2012 01:34,314,175,811
01-01-2012 01:34,304,486,926
01-01-2012 01:34,133,540,387
01-01-2012 01:34,13,500,783
01-01-2012 01:34,917,268,480
01-01-2012 01:34,0,692,918
01-01-2012 01:35,704,928,555
01-01-2012 01:35,532,663,154
01-01-2012 01:35,735,467,82
01-01-2012 01:35,147,435,437
01-01-2012 01:35,264,446,796
01-01-2012 01:35,849,78,425
01-01-2012 01:35,314,33,286
01-01-2012 01:35,239,335,845
01-01-2012 01:35,996,612,367
01-01-2012 01:35,879,946,376
01-01-2012 01:35,613,536,406
01-01-2012 01:35,897,377,911
01-01-2012 01:35,394,14,539
01-01-2012 01:35,366,138,80
01-01-2012 01:35,39,473,607
01-01-2012 01:35,691,406,147
01-01-2012 01:35,977,795,383
01-01-2012 01:35,102,902,795
01-01-2012 01:35,722,466,364
01-01-2012 01:35,236,346,463
01-01-2012 01:35,984,354,396
01-01-2012 01:35,157,894,707
01-01-2012 01:35,225,118,822
01-01-2012 01:35,288,882,552
01-01-2012 01:35,555,80,118
01-01-2012 01:35,104,647,815
01-01-2012 01:35,48,308,770
01-01-2012 01:35,997,417,663
01-01-2012 01:35,783,252,740
01-01-2012 01:35,182,903,866
01-01-2012 01:35,953,448,521
01-01-2012 01:35,887,914,583
01-01-2012 01:35,536,454,324
01-01-2012 01:35,75,479,623
01-01-2012 01:35,820,873,255
01-01-2012 01:35,593,700,775
01-01-2012 01:35,723,527,65
01-01-2012 01:35,980,193,151
01-01-2012 01:35,23,572,749
01-01-2012 01:35,749,937,507
01-01-2012 01:35,713,554,939
01-01-2012 01:35,585,535,302
01-01-2012 01:35,313,614,42
01-01-2012 01:35,371,246,493
01-01-2012 01:35,522,333,444
01-01-2012 01:35,746,732,6
01-01-2012 01:35,267,464,422
01-01-2012 01:35,12,633,561
01-01-2012 01:35,957,666,726
01-01-2012 01:35,666,8,574
01-01-2012 01:35,707,7,741
01-01-2012 01:35,466,502,555
01-01-2012 01:35,789,748,888
01-01-2012 01:35,210,641,965
01-01-2012 01:35,968,299,270
01-01-2012 01:35,164,549,497
01-01-2012 01:35,425,788,531
01-01-2012 01:35,970,360,995
01-01-2012 01:35,71,810,567
01-01-2012 01:35,988,987,328
01-01-2012 01:36,417,392,667
01-01-2012 01:36,549,358,387
01-01-2012 01:36,594,997,480
01-01-2012 01:36,567,555,472
01-01-2012 01:36,347,306,209
01-01-2012 01:36,835,822,306
01-01-2012 01:36,739,327,333
01-01-2012 01:36,704,833,9
01-01-2012 01:36,652,710,102
01-01-2012 01:36,596,864,526
01-01-2012 01:36,48,853,183
01-01-2012 01:36,823,880,500
01-01-2012 01:36,859,83,865
01-01-2012 01:36,712,88,811
01-01-2012 01:36,274,684,754
01-01-2012 01:36,969,134,971
01-01-2012 01:36,955,41,801
01-01-2012 01:36,64,46,514
01-01-2012 01:36,501,417,557
01-01-2012 01:36,480,481,123
01-01-2012 01:36,717,914,824
01-01-2012 01:36,995,10,26
01-01-2012 01:36,68,936,439
01-01-2012 01:36,873,910,520
01-01-2012 01:36,133,126,338
01-01-2012 01:36,478,481,613
01-01-2012 01:36,283,802,307
01-01-2012 01:36,446,519,924
01-01-2012 01:36,768,681,658
01-01-2012 01:36,132,570,56
01-01-2012 01:36,678,514,583
01-01-2012 01:36,808,721,966
01-01-2012 01:36,766,596,37
01-01-2012 01:36,356,665,33
01-01-2012 01:36,214,148,672
01-01-2012 01:36,19,405,637
01-01-2012 01:36,343,100,2
01-01-2012 01:36,961,58,413
01-01-2012 01:36,865,562,514
01-01-2012 01:36,450,786,268
01-01-2012 01:36,583,792,405
01-01-2012 01:36,851,538,834
01-01-2012 01:36,688,978,652
01-01-2012 01:36,682,895,832
01-01-2012 01:36,64,245,380
01-01-2012 01:36,881,218,561
01-01-2012 01:36,917,56,24
01-01-2012 01:36,297,149,137
01-01-2012 01:36,147,120,10
01-01-2012 01:36,332,801,440
01-01-2012 01:36,947,794,454
01-01-2012 01:36,309,729,144
01-01-2012 01:36,620,944,20
01-01-2012 01:36,484,15,819
01-01-2012 01:36,152,664,669
01-01-2012 01:36,635,438,553
01-01-2012 01:36,431,549,429
01-01-2012 01:36,143,975,219
01-01-2012 01:36,346,834,451
01-01-2012 01:36,351,910,382
01-01-2012 01:37,379,132,302
01-01-2012 01:37,745,881,850
01-01-2012 01:37,531,530,942
01-01-2012 01:37,587,22,566
01-01-2012 01:37,310,56,964
01-01-2012 01:37,703,862,586
01-01-2012 01:37,227,213,168
01-01-2012 01:37,942,13,270
01-01-2012 01:37,901,717,628
01-01-2012 01:37,758,188,31
01-01-2012 01:37,44,34,773
01-01-2012 01:37,389,229,548
01-01-2012 01:37,623,261,912
01-01-2012 01:37,256,334,125
01-01-2012 01:37,486,546,311
01-01-2012 01:37,146,418,440
01-01-2012 01:37,409,692,306
01-01-2012 01:37,932,950,631
01-01-2012 01:37,697,699,626
01-01-2012 01:37,832,948,443
01-01-2012 01:37,537,39,289
01-01-2012 01:37,933,40,120
01-01-2012 01:37,908,518,384
01-01-2012 01:37,96,353,334
01-01-2012 01:37,888,385,838
01-01-2012 01:37,818,685,409
01-01-2012 01:37,422,920,777
01-01-2012 01:37,73,585,549
01-01-2012 01:37,731,605,290
01-01-2012 01:37,307,922,71
01-01-2012 01:37,947,840,246
01-01-2012 01:37,585,59,20
01-01-2012 01:37,88,815,222
01-01-2012 01:37,449,695,441
01-01-2012 01:37,18,29,592
01-01-2012 01:37,924,387,328
01-01-2012 01:37,18,129,657
01-01-2012 01:37,705,497,282
01-01-2012 01:37,510,226,51
01-01-2012 01:37,526,307,831
01-01-2012 01:37,508,814,77
01-01-2012 01:37,384,260,674
01-01-2012 01:37,184,984,621
01-01-2012 01:37,351,331,892
01-01-2012 01:37,421,220,787
01-01-2012 01:37,369,616,303
01-01-2012 01:37,706,300,234
01-01-2012 01:37,817,856,745
01-01-2012 01:37,842,93,223
01-01-2012 01:37,412,967,713
01-01-2012 01:37,79,491,569
01-01-2012 01:37,603,202,251
01-01-2012 01:37,41,59,758
01-01-2012 01:37,203,63,554
01-01-2012 01:37,168,887,317
01-01-2012 01:37,165,80,231
01-01-2012 01:37,858,882,709
01-01-2012 01:37,433,367,887
01-01-2012 01:37,419,156,903
01-01-2012 01:37,806,327,81
01-01-2012 01:38,143,506,86
01-01-2012 01:38,935,653,274
01-01-2012 01:38,710,358,930
01-01-2012 01:38,716,100,303
01-01-2012 01:38,696,857,69
01-01-2012 01:38,682,436,427
01-01-2012 01:38,707,394,23
01-01-2012 01:38,93,392,317
01-01-2012 01:38,69,628,972
01-01-2012 01:38,867,455,639
01-01-2012 01:38,328,927,734
01-01-2012 01:38,297,183,34
01-01-2012 01:38,466,916,742
01-01-2012 01:38,961,87,629
01-01-2012 01:38,91,144,859
01-01-2012 01:38,441,649,844
01-01-2012 01:38,825,607,224
01-01-2012 01:38,947,86,25
01-01-2012 01:38,995,676,933
01-01-2012 01:38,141,716,180
01-01-2012 01:38,751,283,613
01-01-2012 01:38,728,914,438
01-01-2012 01:38,332,687,935
01-01-2012 01:38,362,558,568
01-01-2012 01:38,438,418,761
01-01-2012 01:38,66,451,43
01-01-2012 01:38,587,982,67
01-01-2012 01:38,580,289,79
01-01-2012 01:38,917,984,881
01-01-2012 01:38,151,938,774
01-01-2012 01:38,138,765,883
01-01-2012 01:38,931,243,671
01-01-2012 01:38,515,723,920
01-01-2012 01:38,468,755,421
01-01-2012 01:38,789,476,866
01-01-2012 01:38,763,491,45
01-01-2012 01:38,346,640,872
01-01-2012 01:38,667,404,585
01-01-2012 01:38,165,540,275
01-01-2012 01:38,869,326,928
01-01-2012 01:38,716,144,968
01-01-2012 01:38,655,390,423
01-01-2012 01:38,501,872,572
01-01-2012 01:38,188,452,819
01-01-2012 01:38,11,305,397
01-01-2012 01:38,890,171,154
01-01-2012 01:38,383,757,509
01-01-2012 01:38,176,309,73
01-01-2012 01:38,325,211,366
01-01-2012 01:38,48,279,986
01-01-2012 01:38,754,452,811
01-01-2012 01:38,818,819,456
01-01-2012 01:38,70,377,7
01-01-2012 01:38,299,241,969
01-01-2012 01:38,280,891,806
01-01-2012 01:38,121,288,840
01-01-2012 01:38,426,680,862
01-01-2012 01:38,228,112,310
01-01-2012 01:38,475,201,391
01-01-2012 01:38,446,54,737
01-01-2012 01:39,179,582,929
01-01-2012 01:39,500,490,93
01-01-2012 01:39,665,314,495
01-01-2012 01:39,543,542,362
01-01-2012 01:39,279,789,848
01-01-2012 01:39,734,467,234
01-01-2012 01:39,900,743,354
01-01-2012 01:39,80,303,391
01-01-2012 01:39,434,550,416
01-01-2012 01:39,997,158,400
01-01-2012 01:39,141,152,767
01-01-2012 01:39,979,201,687
01-01-2012 01:39,16,91,986
01-01-2012 01:39,974,593,591
01-01-2012 01:39,735,224,582
01-01-2012 01:39,864,304,513
01-01-2012 01:39,240,26,889
01-01-2012 01:39,477,23,724
01-01-2012 01:39,355,717,642
01-01-2012 01:39,608,643,796
01-01-2012 01:39,895,579,892
01-01-2012 01:39,402,746,549
01-01-2012 01:39,483,567,745
01-01-2012 01:39,928,367,475
01-01-2012 01:39,445,729,750
01-01-2012 01:39,955,475,865
01-01-2012 01:39,620,623,456
01-01-2012 01:39,980,445,737
01-01-2012 01:39,905,956,809
01-01-2012 01:39,966,192,451
01-01-2012 01:39,472,117,17
01-01-2012 01:39,71,113,679
01-01-2012 01:39,625,839,26
01-01-2012 01:39,433,130,643
01-01-2012 01:39,47,733,350
01-01-2012 01:39,898,86,841
01-01-2012 01:39,854,201,712
01-01-2012 01:39,868,40,168
01-01-2012 01:39,980,415,7
01-01-2012 01:39,417,805,17
01-01-2012 01:39,478,0,824
01-01-2012 01:39,723,143,513
01-01-2012 01:39,313,280,873
01-01-2012 01:39,851,632,99
01-01-2012 01:39,491,910,907
01-01-2012 01:39,655,250,322
01-01-2012 01:39,486,183,59
01-01-2012 01:39,388,745,884
01-01-2012 01:39,912,185,596
01-01-2012 01:39,644,254,16
01-01-2012 01:39,715,590,88
01-01-2012 01:39,163,833,87
01-01-2012 01:39,816,977,274
01-01-2012 01:39,158,162,420
01-01-2012 01:39,525,959,338
01-01-2012 01:39,498,384,407
01-01-2012 01:39,164,151,208
01-01-2012 01:39,824,80,498
01-01-2012 01:39,108,171,823
01-01-2012 01:39,335,0,886
01-01-2012 01:40,132,493,684
01-01-2012 01:40,898,698,951
01-01-2012 01:40,27,214,449
01-01-2012 01:40,796,891,267
01-01-2012 01:40,904,165,95
01-01-2012 01:40,73,383,561
01-01-2012 01:40,207,620,337
01-01-2012 01:40,141,144,219
01-01-2012 01:40,428,851,763
01-01-2012 01:40,84,829,744
01-01-2012 01:40,776,877,97
01-01-2012 01:40,262,965,132
01-01-2012 01:40,589,894,796
01-01-2012 01:40,643,907,622
01-01-2012 01:40,117,649,305
01-01-2012 01:40,771,384,495
01-01-2012 01:40,815,421,584
01-01-2012 01:40,148,920,871
01-01-2012 01:40,140,951,85
01-01-2012 01:40,618,663,291
01-01-2012 01:40,945,998,90
01-01-2012 01:40,803,233,522
01-01-2012 01:40,156,265,421
01-01-2012 01:40,592,876,163
01-01-2012 01:40,843,787,545
01-01-2012 01:40,827,503,931
01-01-2012 01:40,217,555,58
01-01-2012 01:40,558,403,990
01-01-2012 01:40,933,266,835
01-01-2012 01:40,976,109,194
01-01-2012 01:40,295,673,919
01-01-2012 01:40,367,334,485
01-01-2012 01:40,124,952,961
01-01-2012 01:40,157,368,763
01-01-2012 01:40,849,692,38
01-01-2012 01:40,422,584,436
01-01-2012 01:40,328,311,279
01-01-2012 01:40,559,564,420
01-01-2012 01:40,241,851,43
01-01-2012 01:40,932,819,509
01-01-2012 01:40,470,474,522
01-01-2012 01:40,53,860,604
01-01-2012 01:40,54,330,170
01-01-2012 01:40,202,479,103
01-01-2012 01:40,559,431,817
01-01-2012 01:40,600,369,978
01-01-2012 01:40,792,59,338
01-01-2012 01:40,786,363,216
01-01-2012 01:40,326,143,410
01-01-2012 01:40,544,105,780
01-01-2012 01:40,206,657,260
01-01-2012 01:40,434,326,689
01-01-2012 01:40,801,141,799
01-01-2012 01:40,787,597,287
01-01-2012 01:40,807,748,679
01-01-2012 01:40,788,418,267
01-01-2012 01:40,35,780,107
01-01-2012 01:40,944,562,879
01-01-2012 01:40,463,537,758
01-01-2012 01:40,476,491,907
01-01-2012 01:41,351,587,942
01-01-2012 01:41,298,699,974
01-01-2012 01:41,369,673,78
01-01-2012 01:41,414,482,406
01-01-2012 01:41,755,539,553
01-01-2012 01:41,702,443,309
01-01-2012 01:41,154,627,235
01-01-2012 01:41,815,195,682
01-01-2012 01:41,641,461,201
01-01-2012 01:41,403,181,470
01-01-2012 01:41,898,531,359
01-01-2012 01:41,918,186,194
01-01-2012 01:41,641,493,288
01-01-2012 01:41,176,364,751
01-01-2012 01:41,148,829,997
01-01-2012 01:41,280,953,143
01-01-2012 01:41,668,381,790
01-01-2012 01:41,992,854,124
01-01-2012 01:41,463,972,320
01-01-2012 01:41,14,60,545
01-01-2012 01:41,629,800,729
01-01-2012 01:41,20,143,145
01-01-2012 01:41,522,268,267
01-01-2012 01:41,223,542,14
01-01-2012 01:41,175,378,992
01-01-2012 01:41,306,654,871
01-01-2012 01:41,517,16,283
01-01-2012 01:41,594,740,955
01-01-2012 01:41,727,970,209
01-01-2012 01:41,221,494,513
01-01-2012 01:41,655,455,272
01-01-2012 01:41,459,241,462
01-01-2012 01:41,378,748,504
01-01-2012 01:41,637,250,903
01-01-2012 01:41,656,854,846
01-01-2012 01:41,117,113,595
01-01-2012 01:41,100,457,582
01-01-2012 01:41,771,140,343
01-01-2012 01:41,379,927,65
01-01-2012 01:41,660,738,503
01-01-2012 01:41,135,663,165
01-01-2012 01:41,101,377,200
01-01-2012 01:41,244,463,363
01-01-2012 01:41,655,361,195
01-01-2012 01:41,882,171,977
01-01-2012 01:41,732,686,825
01-01-2012 01:41,440,728,327
01-01-2012 01:41,94,191,91
01-01-2012 01:41,3,189,701
01-01-2012 01:41,169,883,323
01-01-2012 01:41,831,237,885
01-01-2012 01:41,227,908,680
01-01-2012 01:41,156,869,57
01-01-2012 01:41,938,352,367
01-01-2012 01:41,833,883,706
01-01-2012 01:41,231,594,618
01-01-2012 01:41,253,76,47
01-01-2012 01:41,653,161,316
01-01-2012 01:41,708,462,973
01-01-2012 01:41,440,684,515
01-01-2012 01:42,930,687,233
01-01-2012 01:42,956,105,199
01-01-2012 01:42,136,373,306
01-01-2012 01:42,126,120,420
01-01-2012 01:42,25,440,646
01-01-2012 01:42,546,404,588
01-01-2012 01:42,290,32,145
01-01-2012 01:42,719,362,78
01-01-2012 01:42,56,903,155
01-01-2012 01:42,992,336,283
01-01-2012 01:42,50,15,722
01-01-2012 01:42,464,235,489
01-01-2012 01:42,701,969,428
01-01-2012 01:42,573,530,64
01-01-2012 01:42,56,427,739
01-01-2012 01:42,623,269,324
01-01-2012 01:42,715,881,150
01-01-2012 01:42,947,319,675
01-01-2012 01:42,839,662,552
01-01-2012 01:42,51,888,910
01-01-2012 01:42,185,860,212
01-01-2012 01:42,984,420,903
01-01-2012 01:42,677,87,862
01-01-2012 01:42,533,923,110
01-01-2012 01:42,922,418,954
01-01-2012 01:42,941,895,997
01-01-2012 01:42,898,939,777
01-01-2012 01:42,625,167,980
01-01-2012 01:42,694,603,389
01-01-2012 01:42,796,900,921
01-01-2012 01:42,421,318,794
01-01-2012 01:42,208,227,218
01-01-2012 01:42,356,808,858
01-01-2012 01:42,81,647,635
01-01-2012 01:42,149,481,172
01-01-2012 01:42,22,492,930
01-01-2012 01:42,205,108,591
01-01-2012 01:42,984,853,544
01-01-2012 01:42,956,498,784
01-01-2012 01:42,191,526,446
01-01-2012 01:42,235,445,866
01-01-2012 01:42,826,752,540
01-01-2012 01:42,601,22,939
01-01-2012 01:42,977,309,607
01-01-2012 01:42,621,106,696
01-01-2012 01:42,132,562,979
01-01-2012 01:42,754,719,835
01-01-2012 01:42,676,893,471
01-01-2012 01:42,307,141,327
01-01-2012 01:42,195,48,124
01-01-2012 01:42,930,551,994
01-01-2012 01:42,404,263,881
01-01-2012 01:42,76,380,43
01-01-2012 01:42,883,981,343
01-01-2012 01:42,611,658,416
01-01-2012 01:42,614,905,395
01-01-2012 01:42,430,486,375
01-01-2012 01:42,145,303,529
01-01-2012 01:42,152,88,26
01-01-2012 01:42,197,340,45
01-01-2012 01:43,112,159,157
01-01-2012 01:43,723,564,809
01-01-2012 01:43,126,578,964
01-01-2012 01:43,287,14,86
01-01-2012 01:43,487,216,145
01-01-2012 01:43,78,343,983
01-01-2012 01:43,556,407,168
01-01-2012 01:43,609,288,537
01-01-2012 01:43,267,566,731
01-01-2012 01:43,218,209,326
01-01-2012 01:43,506,456,791
01-01-2012 01:43,862,778,998
01-01-2012 01:43,71,68,479
